intent_id,frequency,runtime_module,source_index,source_module,group,name_en,name_ru,intended_path,generated_modules,generated_rows,generated_enabled_rows,button_ids,actions,resolution_statuses,installed_by_catalog_ref,installed_button_id_matches,runtime_readiness
nx2512-20-L0987,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Tool Library,Библиотека инструмента,M>T>T>L,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L0988,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Search Tool,Поиск инструмента,C>T>S>T,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L0989,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Create Milling Tool,Фрезерный инструмент,C>T>C>M,manufacturing,1,1,UG_CAM_CREATE_TOOL,execute_command,(none),no,UG_CAM_CREATE_TOOL,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-20-L0990,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Create Drill,Сверло,C>T>C>D,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L0991,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Create Turning Tool,Токарный инструмент,C>T>C>T,manufacturing,1,1,UG_CAM_CREATE_TOOL,execute_command,(none),no,UG_CAM_CREATE_TOOL,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-20-L0992,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Create Probe,Щуп,C>T>C>P,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L0993,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Create Holder,Державка,C>T>C>H,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L0994,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Tool Assembly,Инструментальная сборка,C>T>T>A,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L0995,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Set Tool Number,Номер инструмента,E>T>S>T,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L0996,K3,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Cutting Data,Режимы резания,E>O>C>D,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L0997,K3,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Feeds and Speeds,Подачи и скорости,C>O>F>S,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L0998,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Tool Tracking,Учёт инструмента,C>T>T>T,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L0999,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",CoroPlus Tool Library,Библиотека CoroPlus,M>T>C>T,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1000,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Export Tool List,Экспорт инструмента,C>T>E>T,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1001,K5,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Generate Tool Path,Сгенерировать траекторию,P>O>G>T,manufacturing,1,1,UG_CAM_GENERATE_TOOL_PATH,execute_command,(none),no,UG_CAM_GENERATE_TOOL_PATH,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-20-L1002,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Generate Selected,Сгенерировать выбранное,S>S>G>S,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1003,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Generate Group,Сгенерировать группу,P>O>G>G,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1004,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Background Generate,Фоновая генерация,V>O>B>G,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1005,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Replay Tool Path,Воспроизвести траекторию,P>T>R>T,manufacturing,1,0,,execute_command,ambiguous,no,,blocked_ambiguous_disabled
nx2512-20-L1006,K5,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Verify Tool Path,Проверить траекторию,P>O>V>T,manufacturing,1,1,UG_CAM_VERIFY_TOOL_PATH,execute_command,(none),no,UG_CAM_VERIFY_TOOL_PATH,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-20-L1007,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Gouge Check,Проверка зарезов,I>O>G>C,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1008,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Collision Check,Проверка столкновений,I>N>C>C,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1009,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Compare Tool Path,Сравнить траектории,I>T>C>T,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1010,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Tool Path Statistics,Статистика траектории,I>T>T>P,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1011,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",List Tool Path,Список кадров,C>T>L>T,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1012,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Edit Tool Path,Редактировать траекторию,E>T>E>T,manufacturing,1,0,,execute_command,ambiguous,no,,blocked_ambiguous_disabled
nx2512-20-L1013,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Transform Tool Path,Преобразовать траекторию,T>T>T>T,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1014,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Pattern Tool Path,Массив траекторий,T>T>P>T,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1015,K5,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Post Process,Постпроцессирование,P>O>P>P,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1016,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Post Hub,Библиотека постпроцессоров,C>O>P>H,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1017,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Post Configurator,Конфигуратор постпроцессора,C>O>P>C,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1018,K3,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Shop Documentation,Цеховая документация,C>O>S>D,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1019,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Setup Sheet,Карта наладки,C>O>S>S,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1020,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Tool List,Инструментальная ведомость,C>T>T>O,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1021,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Operation List,Перечень операций,C>O>O>L,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-20-L1022,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Export Manufacturing Viewer,Экспорт Viewer,V>O>E>M,manufacturing,1,1,UG_APP_MANUFACTURING,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-20-L1023,K4,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",NX Manufacturing Viewer Extractor,Экстрактор данных Viewer,V>O>N>M,manufacturing,1,1,UG_APP_MANUFACTURING,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-20-L1024,K3,manufacturing,20,CAM — общая инфраструктура,"Инструменты, генерация и вывод",Send to Shop Floor,Передать в цех,P>O>S>S,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1029,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Отверстия,Spot Drilling,Центровка,C>T>S>D,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1030,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Отверстия,Drilling,Сверление,C>T>D>R,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1031,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Отверстия,Peck Drilling,Сверление с дроблением,C>T>P>D,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1032,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Отверстия,Deep Hole Drilling,Глубокое сверление,C>T>D>H,manufacturing,1,1,UG_MODELING_HOLE_FEATURE,execute_command,resolved,no,UG_MODELING_HOLE_FEATURE,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-21-L1033,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Отверстия,Chip Break Drilling,Сверление со стружкодроблением,C>T>C>B,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1034,K3,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Отверстия,Counterboring,Цекование,C>O>C>U,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1035,K3,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Отверстия,Countersinking,Зенкование,C>O>C>N,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1036,K3,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Отверстия,Reaming,Развёртывание,C>O>R>E,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1037,K3,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Отверстия,Boring,Растачивание,C>O>B>O,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1038,K3,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Отверстия,Back Boring,Обратное растачивание,C>O>B>B,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1039,K3,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Отверстия,Tapping,Нарезание резьбы метчиком,C>O>T>A,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1040,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Отверстия,Thread Milling,Резьбофрезерование,C>O>T>M,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1041,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Отверстия,Hole Milling,Фрезерование отверстия,C>O>H>M,manufacturing,1,1,UG_MODELING_HOLE_FEATURE,execute_command,resolved,no,UG_MODELING_HOLE_FEATURE,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-21-L1042,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Отверстия,Feature-Based Hole Making,Обработка отверстий по элементам,C>O>F>B,manufacturing,1,0,,execute_command,ambiguous,no,,blocked_ambiguous_disabled
nx2512-21-L1043,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Отверстия,Optimize Hole Order,Оптимизировать порядок отверстий,P>O>O>H,manufacturing,1,1,UG_MODELING_HOLE_FEATURE,execute_command,resolved,no,UG_MODELING_HOLE_FEATURE,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-21-L1046,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Face Milling,Торцевое фрезерование,C>O>F>M,manufacturing,1,1,UG_SEL_FACE_PRIORITY,set_selection_filter,(none),no,UG_SEL_FACE_PRIORITY,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-21-L1047,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Planar Milling,Плоское фрезерование,C>O>P>M,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1048,K3,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Floor and Wall,Дно и стенка,C>O>F>W,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1049,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Cavity Milling,Обработка полости,C>O>C>A,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1050,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Pocket Milling,Карман,C>O>P>O,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1051,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Profile Milling,Контур,C>O>P>R,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1052,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Slot Milling,Паз,C>O>S>M,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1053,K3,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Zig,Зиг,C>O>Z>I,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1054,K3,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Zig-Zag,Зигзаг с возвратом,C>O>Z>Z,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1055,K3,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Follow Periphery,По периферии,C>O>F>P,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1056,K3,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Follow Part,По детали,C>G>F>P,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1057,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Trochoidal Milling,Трохоидальное фрезерование,C>O>T>R,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1058,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,High Speed Milling,Высокоскоростная обработка,C>O>H>S,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1059,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Volume-Based Milling,Фрезерование по объёму,C>O>V>B,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1060,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Feature-Based Machining,Обработка по элементам,C>O>F>E,manufacturing,1,1,UG_SEL_FEATURE_PRIORITY,set_selection_filter,(none),no,UG_SEL_FEATURE_PRIORITY,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-21-L1061,K3,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Floor Wall IPW,Дно и стенка по IPW,C>G>F>W,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1062,K4,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Chamfer Milling,Фрезерование фаски,C>O>C>H,manufacturing,1,1,UG_MODELING_CHAMFER_FEATURE,execute_command,resolved,no,UG_MODELING_CHAMFER_FEATURE,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-21-L1063,K3,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Deburring,Снятие заусенцев,C>O>D>E,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-21-L1064,K3,manufacturing,21,CAM — Hole Making и 2.5-axis Milling,Плоское и призматическое фрезерование,Engraving,Гравирование,C>O>E>N,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1069,K4,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Cavity Milling,Обработка полости,C>O>C>V,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1070,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,3D Adaptive Roughing,Адаптивная черновая,C>O>3>A,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1071,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Z-Level Roughing,Черновая по уровням Z,C>O>Z>L,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1072,K4,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Rest Milling,Дообработка остатка,C>O>R>M,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1073,K4,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Plunge Milling,Врезное фрезерование,C>O>P>L,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1074,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Corner Roughing,Черновая углов,C>O>C>R,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1075,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,IPW Rest Roughing,Остаточная черновая по IPW,C>G>I>R,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1076,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Fixed Contour,Фиксированный контур,E>O>F>C,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1077,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Variable Contour,Переменный контур,C>O>V>C,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1078,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Contour Area,Область контура,C>O>C>T,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1079,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Streamline,Потоковая обработка,C>O>S>T,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1080,K4,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Guiding Curves,По направляющим кривым,C>O>G>C,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1081,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Flow Cut,По потоку поверхности,E>O>F>L,manufacturing,1,1,UG_EDIT_CUT,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-22-L1082,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Z-Level Finishing,Чистовая по Z,C>O>Z>X,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1083,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Steep and Non-Steep,Крутые и пологие области,C>O>S>N,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1084,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Scallop,Постоянная высота гребешка,C>O>S>C,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1085,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Radial Cut,Радиальная обработка,E>O>R>C,manufacturing,1,1,UG_EDIT_CUT,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-22-L1086,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Spiral Cut,Спиральная обработка,E>O>S>C,manufacturing,1,1,UG_EDIT_CUT,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-22-L1087,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Corner Finishing,Чистовая углов,C>O>C>F,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1088,K4,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Pencil Milling,Карандашная обработка,C>O>P>E,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1089,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Profile 3D,3D-профиль,C>O>P>3,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1090,K4,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Surface Area Milling,Фрезерование области поверхности,C>O>S>A,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1091,K4,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Optimized Cut Regions,Оптимизированные области резания,P>O>O>C,manufacturing,1,1,UG_EDIT_CUT,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-22-L1092,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Specialized Finishing,Специализированная чистовая,C>O>S>F,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-22-L1093,K3,manufacturing,22,CAM — 3-axis Freeform Milling,Черновая и чистовая обработка,Smooth Connections,Сглаженные переходы,E>O>S>M,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1098,K4,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,Variable Axis Contour Milling,Контурное с переменной осью,C>N>V>A,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1099,K4,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,Swarf Milling,Обработка боком фрезы,C>N>S>M,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1100,K3,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,Multi Blade,Многолопастная обработка,C>N>M>B,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1101,K4,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,Tube Milling,Обработка каналов,C>N>T>M,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1102,K4,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,Impeller Milling,Обработка импеллера,C>N>I>M,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1103,K4,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,Port Milling,Обработка портов,C>N>P>M,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1104,K4,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,5-Axis Flank Milling,Пятиосевая боковая,C>N>5>A,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1105,K4,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,Guiding Curves 5-Axis,Пять осей по направляющим,C>N>G>C,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1106,K4,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,Rotary Milling,Ротационное фрезерование,C>N>R>M,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1107,K3,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,Rotary Roughing,Ротационная черновая,C>N>R>R,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1108,K3,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,Rotary Finishing,Ротационная чистовая,C>N>R>F,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1109,K4,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,Tool Axis Control,Управление осью инструмента,C>T>T>C,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1110,K4,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,Tilt Tool Axis,Наклон инструмента,C>T>T>I,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1111,K3,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,Lead/Lag,Угол опережения и отставания,C>N>L>L,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1112,K4,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,Avoidance Geometry,Геометрия избегания,C>G>A>G,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1113,K3,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,Collision Avoidance,Избежание столкновений,C>N>C>A,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-23-L1114,K4,manufacturing,23,"CAM — Multi-Axis, Rotary, Turbomachinery",Многоосевая обработка,Automatic Tool Axis,Автоматическая ось инструмента,C>T>A>T,manufacturing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
